,Open,High,Low,Close,Volume,RSI,MFI,EMA,SO,CloseNext
0,482.9223633,491.59021,481.9317627,488.7669678,9012481,54.90166114,37.58200323,506.6090412,70.76919079,481.2383423
1,492.8780212,493.2742615,477.5235596,481.2383423,10265008,51.82316733,30.2535393,503.2262813,23.58487099,474.7498474
2,483.9625244,487.8506775,473.6354065,474.7498474,9380240,49.92229498,21.88095443,499.4294235,7.839744538,466.9240417
3,478.4646301,479.1580505,465.5867004,466.9240417,12970523,53.5573556,13.98096027,495.0953726,9.854150563,452.2134705
4,468.0632324,468.5090027,446.7651062,452.2134705,15624401,52.25409351,13.45434829,489.3777856,25.05698204,455.3338928
5,450.157959,460.0640564,447.3099365,455.3338928,11690921,48.89427611,13.28854758,484.8385999,62.91266084,443.5456238
6,458.206665,459.4944458,440.1032715,443.5456238,17490324,48.23983027,12.78690185,479.3328698,17.75216013,456.3244934
7,450.7275391,459.5935059,449.3902283,456.3244934,13136923,53.14716063,13.41159194,476.2650863,67.96115637,467.5184021
8,459.6430359,469.3014832,453.204071,467.5184021,7867523,55.59004831,18.61631034,475.0988617,88.9231801,455.680603
9,469.2519531,469.2519531,452.2877502,455.680603,9560127,53.9086608,18.62187628,472.5097605,20.00007182,460.1631165
10,458.5038452,464.9923401,452.9068909,460.1631165,6731599,49.27241883,22.76513615,470.8635413,60.04101038,453.3279114
11,463.4568787,463.4568787,451.3466797,453.3279114,9084777,47.53895278,22.53967114,468.5254573,16.3600266,452.8573608
12,449.9350586,464.1998596,447.5823669,452.8573608,17642226,49.7789669,21.75809832,466.4363778,31.74362183,445.6011353
13,451.9658203,456.0768433,438.3944702,445.6011353,13082506,49.04781514,22.71056504,463.6583455,40.75621068,450.7027893
14,445.7497253,453.204071,439.8556213,450.7027893,9235695,46.90173565,22.44693671,461.930938,81.26162887,453.105011
15,448.7958679,454.8138123,442.8522034,453.105011,13912350,43.66957644,30.26789811,460.7541477,85.71428657,466.4287109
16,452.9068909,467.9641724,451.37146,466.4287109,12583448,46.32223793,37.23402826,461.5107561,90.74617028,467.6422119
17,464.7446899,470.9360046,464.6456299,467.6422119,5095674,43.18770155,42.32820545,462.3282836,47.63757586,472.4962158
18,469.4748535,473.2391663,463.7293091,472.4962158,6503194,45.96425127,49.16081811,463.6840079,92.18757749,463.3825989
19,473.5363464,476.9787292,461.6242676,463.3825989,7267671,46.74102169,50.54465784,463.64382,11.45159826,473.6849365
20,463.6549988,475.9385681,462.7139282,473.6849365,11828176,50.66701548,60.75530662,464.9826355,82.95884132,487.8011475
21,491.3425598,499.9608765,485.0274353,487.8011475,41037924,51.17097193,67.71408756,468.0251038,18.57383102,493.1504211
22,488.5688477,496.4442139,487.8754272,493.1504211,14391641,48.88913842,69.04759529,471.3751461,61.56057119,477.5730896
23,493.3237915,494.6115723,474.6755371,477.5730896,15185029,46.39233406,66.69898576,472.2015386,14.53424692,478.5884705
24,485.7456055,486.5133362,472.793396,478.5884705,6969301,44.94403879,62.93402897,473.0531295,42.2383368,477.5978394
25,480.5449219,492.4817505,475.4927979,477.5978394,10377944,48.95735197,68.03895031,473.6590908,12.39064932,489.7823486
26,482.2784729,491.68927,479.0589905,489.7823486,5825263,45.89976319,75.78457464,475.8088585,84.90198851,484.1111145
27,483.0214539,487.8754272,479.5047607,484.1111145,9007869,47.12663116,77.1794615,476.915826,55.02971411,486.4885864
28,487.7020569,492.7294312,484.4578247,486.4885864,7116308,46.13682875,76.98991088,478.192194,24.55099523,483.9377441
29,482.476593,487.0334167,477.4740295,483.9377441,5455539,51.47492078,72.44985531,478.9582674,67.61640906,487.8506775
30,484.4082947,491.5406799,484.4082947,487.8506775,5564621,47.5501288,71.28597121,480.1439221,48.26411903,492.2588806
31,489.7080688,497.4843445,479.5047607,492.2588806,14986402,48.95176873,73.10406836,481.7592499,70.93667984,487.7515869
32,491.68927,491.8378601,486.3895264,487.7515869,4547537,51.16881182,69.94518008,482.5582281,24.99957979,491.3673401
33,484.8045349,492.7789612,481.5107727,491.3673401,6922700,52.06643688,69.95808794,483.7327764,87.47251034,504.3938599
34,491.8131104,505.5825806,491.4664001,504.3938599,13296395,53.22465996,70.3736821,486.4875875,91.57902002,513.755127
35,494.2896423,519.8721313,489.8071289,513.755127,26050460,51.16501277,67.51097552,490.1232595,79.65406775,518.6338501
36,517.59375,522.5467529,514.1761475,518.6338501,9509259,50.95128329,66.50143617,493.9246715,53.25424075,510.5851746
37,514.7705078,519.4758911,509.1735535,510.5851746,5714194,58.29949794,70.99143843,496.1460719,13.70195001,491.8378601
38,512.640686,512.640686,488.6679077,491.8378601,18691614,49.88127443,65.03012817,495.5716437,13.22313249,490.5005493
39,494.8344727,495.3049927,485.9437256,490.5005493,7174835,49.66827374,59.22278807,494.8954978,48.6774236,495.1316528
40,491.8626404,497.7319946,491.4168701,495.1316528,4519732,45.8927742,58.86794515,494.9269851,58.82358551,501.8677979
41,495.2307129,503.5518188,493.2247314,501.8677979,5270322,45.5300438,64.29715183,495.8524268,83.69316459,500.4066467
42,503.1803589,506.1769409,497.2119141,500.4066467,5184456,50.85504722,63.82713429,496.4596561,35.63550711,508.4801025
43,507.1427917,510.1393738,500.2580566,508.4801025,7103608,48.8589932,68.25886168,498.0623823,83.2079947,508.0343323
44,508.3067627,513.3093262,502.3878784,508.0343323,8805198,54.29974552,69.06658299,499.3919757,51.700598,506.5731812
45,505.2110901,511.1547546,505.01297,506.5731812,8354066,58.29029858,61.18317931,500.3494697,25.40322244,511.4024048
46,508.9259033,513.8789673,507.2418518,511.4024048,5656801,56.76778985,64.90792711,501.8231944,62.68616319,519.6244507
47,512.3930054,522.4972534,512.3930054,519.6244507,14538613,58.72474345,71.74561113,504.1966952,71.5683639,513.3341064
48,519.5997314,527.9456177,510.6594543,513.3341064,8663538,55.28860457,64.31701163,505.4150167,15.47279209,520.3922119
49,515.1171875,522.4476929,509.6688538,520.3922119,6051061,54.03614874,58.15782593,507.4119761,83.91496539,518.906311
50,521.3085327,524.5280151,515.1171875,518.906311,4964260,57.3120672,56.40574558,508.9445541,40.26344717,517.5194092
51,517.59375,522.175293,515.1171875,517.5194092,4191928,61.78545003,57.17897488,510.0878681,34.03493464,516.0582886
52,517.6184692,518.8567505,512.6901855,516.0582886,4690528,77.4772922,65.29341983,510.8839242,54.61878777,507.1427917
53,516.1077881,520.5160522,505.5330505,507.1427917,5536031,69.71516332,66.23646869,510.3851065,10.74378341,497.9301147
54,501.7439575,504.9386902,497.112854,497.9301147,5213369,66.17991536,61.08630664,508.7244409,10.44311076,506.1026611
55,496.2213135,507.1923218,493.6209717,506.1026611,8822291,67.07620909,62.48666758,508.3748703,91.97087288,505.6816406
56,504.54245,507.6133423,497.7815247,505.6816406,6541425,67.79904346,63.0019134,508.015773,80.35255075,499.8370361
57,504.8148499,517.4451294,495.6021729,499.8370361,6827310,65.69259555,62.889491,506.9252748,19.38777566,501.0753174
58,497.6329346,503.9480896,494.6858826,501.0753174,5548593,59.29366679,55.91778532,506.1452804,68.98393631,508.1333923
59,503.2298889,510.4118042,499.3665161,508.1333923,4760561,58.20689675,63.22259655,506.410362,79.3720901,515.4143677
60,512.541626,517.1975098,510.1641541,515.4143677,6892223,59.77621358,63.72787767,507.6108961,74.64734912,499.9360962
61,502.2392578,505.7064209,497.855835,499.9360962,8371144,52.33978249,51.52764175,506.5875895,26.49816573,495.8746033
62,499.7627563,499.7627563,494.0914917,495.8746033,8146584,53.46449812,52.04010617,505.1591913,31.44116402,488.4202576
63,497.7815247,499.8122864,485.4484253,488.4202576,11403773,51.58686914,42.50951752,502.9273335,20.68964839,481.6345825
64,491.3425598,491.8378601,480.4458618,481.6345825,16481230,49.31604559,33.08399832,500.0883,10.43469906,487.2562866
65,482.9223633,489.3613281,481.0897522,487.2562866,6893126,46.99304742,38.67624433,498.3773649,74.55090284,477.8454895
66,487.3305969,488.7669678,476.1366882,477.8454895,6280802,43.89159859,38.24214097,495.6397815,13.52940202,467.5184021
67,478.0188599,479.1580505,466.106781,467.5184021,10166156,43.38319126,36.89257173,491.8902643,10.81596762,469.3757935
68,468.0632324,473.8830566,465.5867004,469.3757935,5384888,41.05486149,36.94438791,488.8883348,45.67177296,470.5149841
69,468.0632324,477.2511292,467.3945618,470.5149841,9037540,35.04930481,36.75229796,486.4385547,31.65830672,473.0410461
70,472.0256653,475.4927979,470.0939941,473.0410461,5960945,31.0414177,36.20251109,484.6522202,54.58713174,475.1460876
71,475.4927979,478.4894104,471.2331848,475.1460876,3697955,28.77388828,34.1754116,483.3847359,53.92476916,470.9112244
72,475.1460876,477.4244995,468.8309631,470.9112244,3758167,32.32730892,34.83056086,481.721601,24.2072776,473.2391663
73,472.5209656,474.7003174,467.320282,473.2391663,3782919,28.35636861,30.57216425,480.5906097,80.201298,468.3108826
74,471.2827148,472.8924561,466.0820007,468.3108826,4254560,24.88870945,24.41923882,478.9533128,32.72735476,469.5491333
75,468.1870422,476.4833984,464.5713196,469.5491333,6417629,26.26690743,31.20150733,477.6994222,41.78795218,468.0632324
76,470.5397644,471.2331848,466.3544312,468.0632324,3234259,27.3679824,32.91005594,476.4145969,35.02536416,456.0025635
77,468.3851624,468.9547729,454.318512,456.0025635,8022731,25.45930788,34.33178805,473.6929924,11.50602251,446.6908264
78,455.680603,457.5875244,444.9572449,446.6908264,11452028,24.52147537,36.68142308,470.0927036,13.72559965,453.4517212
79,449.9350586,456.6712036,448.1271973,453.4517212,8340495,25.75486169,37.32667665,467.873906,62.31881976,457.265564
80,454.9128723,458.5533752,450.8761597,457.265564,6402610,27.82524234,44.40148079,466.4594604,83.22554231,450.4303589
81,455.1853027,456.6712036,447.4089966,450.4303589,6847126,29.58597045,46.28040211,464.3222468,32.62032866,453.5755615
82,448.7463379,456.1263733,448.7463379,453.5755615,5126067,30.79721217,52.34302674,462.8893555,65.4363215,448.7463379
83,452.7583008,452.7583008,446.2698059,448.7463379,6051311,33.40883284,43.32928739,461.0036198,38.16804886,462.5405884
84,452.0153503,464.0264893,451.2723999,462.5405884,13845822,43.17010591,48.12137619,461.2085489,88.34961057,468.2861023
85,462.6643982,471.9761353,462.6643982,468.2861023,6984579,45.73976295,49.92721366,462.1522227,60.37223935,465.0170898
86,470.0196838,472.0256653,462.7387085,465.0170898,3490998,46.29513754,50.09633473,462.534205,24.53313172,471.4560547
87,468.0632324,473.4620667,464.2493896,471.4560547,6499455,48.93427173,55.52912521,463.723785,78.22552323,468.9547729
88,471.530365,474.8241272,467.3945618,468.9547729,3711757,50.39633804,59.78838555,464.42125,21.00003213,471.0598145
89,463.8778992,472.8676758,463.8778992,471.0598145,4346741,50.92006159,54.16582671,465.3063919,79.88981009,462.9120483
90,475.740448,478.9599304,461.3766174,462.9120483,8819371,47.09820584,51.08475054,464.9871461,8.732318878,464.4722595
91,462.9368286,465.9829407,459.7173462,464.4722595,2838132,48.24133484,53.87140868,464.9184946,75.88925958,474.6260071
92,462.3919983,475.4927979,462.3919983,474.6260071,8128161,53.75086787,64.63361967,466.2128296,93.38368177,470.1435242
93,473.1401062,473.4868164,467.5431519,470.1435242,6555633,53.84032946,56.61137951,466.7369222,43.75032187,472.5209656
94,469.3014832,474.427887,469.053833,472.5209656,4223700,53.06400186,55.62399947,467.508128,64.51614499,467.8155823
95,473.0657959,473.5115967,461.6490173,467.8155823,5108238,54.8890496,56.60429389,467.5491219,51.98333859,458.4543152
96,467.1964417,467.1964417,456.1759033,458.4543152,5964135,53.06949551,50.24507266,466.336481,20.67423314,451.3962097
97,458.3057251,461.5004272,450.7275391,451.3962097,8753313,51.62169926,48.72131592,464.3444448,6.206976622,446.046936
98,451.7181702,455.1357727,445.0810852,446.046936,9302320,45.74848726,35.27198128,461.904777,9.605975449,439.6079712
99,446.2698059,446.2698059,437.8991394,439.6079712,11523259,44.25911392,25.78415013,458.9318695,20.41452527,430.2962341
100,441.4653625,442.4559631,428.5379028,430.2962341,10166701,41.53285854,24.15322843,455.1137848,12.63345033,412.7128906
101,433.3918762,433.3918762,410.1620789,412.7128906,13983460,35.07827699,16.17829401,449.4603323,10.98077521,420.3405762
102,416.0066833,423.4857788,414.7188721,420.3405762,8036440,37.1858976,18.99355975,445.5776981,64.12414908,418.9289856
103,422.6685181,425.04599,413.1586609,418.9289856,9279653,42.3712204,18.29466939,442.0245364,48.54181111,431.1629944
104,419.3004456,432.2526855,418.9785156,431.1629944,9559447,48.191665,26.4480705,440.5763308,91.79089069,431.6087952
105,432.9708557,435.7198181,423.782959,431.6087952,14615848,47.35901647,35.46289173,439.3806594,65.5602634,431.683075
106,429.2808533,436.7599487,426.8786316,431.683075,6622232,38.40543181,34.31086398,438.3543148,48.62148762,431.4601746
107,435.3235779,435.3235779,426.9529114,431.4601746,4716364,40.00285838,34.98839548,437.4350961,53.8459301,438.46875
108,433.7385864,439.8308411,431.9555054,438.46875,5736737,44.51897884,35.6084622,437.5729166,82.70434141,445.0315552
109,440.1775513,446.7651062,439.3355408,445.0315552,10035182,44.37970442,42.278566,438.5674018,76.66685581,426.9281616
110,449.2416382,449.2416382,424.3277893,426.9281616,13234843,40.8765681,40.1259667,437.0155031,10.43745726,430.1228638
111,433.094696,435.571228,428.4388428,430.1228638,7614522,38.87017113,40.60581222,436.0964845,23.61090928,419.0032654
112,430.568634,430.568634,418.0374146,419.0032654,15601356,36.65688054,38.98186058,433.8173886,7.707556337,422.4456482
113,420.4396667,425.2193298,416.4029236,422.4456482,12404150,34.51737195,38.89062338,432.3011566,68.53954196,431.2620544
114,424.9716797,433.3423462,423.6096191,431.2620544,9293675,36.16881271,45.79343134,432.1626096,78.62581015,423.4114685
115,432.4012756,432.8965759,421.9998779,423.4114685,9662670,41.48989001,47.15568294,430.9957908,12.95429617,422.6437683
116,422.9904785,425.9375305,419.5233459,422.6437683,4429848,44.25113027,42.47586519,429.8821878,48.6487776,419.8948059
117,419.7709961,424.6744995,418.8794556,419.8948059,6030136,43.43086168,43.50664489,428.5505369,17.52101183,428.6617126
118,422.519928,430.7667542,421.5540771,428.6617126,7859236,41.31577178,42.75439608,428.5653603,77.15060115,429.7018433
119,427.5968018,434.8282471,425.6403503,429.7018433,6143731,41.68950089,38.67638356,428.7168914,44.20481622,432.5003357
120,429.7761536,433.8871765,428.4388428,432.5003357,4710180,43.34336486,37.67060998,429.2213506,74.54559803,429.7266235
121,431.8564453,432.8470459,428.042572,429.7266235,3037944,41.86105387,38.22210207,429.2887203,35.05173624,435.5959778
122,429.6770935,436.5618286,428.9341431,435.5959778,4533226,41.18733538,37.54356521,430.129688,87.33756542,433.9862366
123,438.8402405,439.2364807,430.3209839,433.9862366,5159636,43.00061536,34.59990536,430.6438945,41.11103117,426.3833008
124,433.8624268,433.8624268,424.7488098,426.3833008,3639468,49.60171929,37.98342174,430.0758153,17.9346025,432.5746155
125,428.9341431,434.3824768,427.2005615,432.5746155,7062704,51.71695567,45.3666135,430.4089887,74.8275876,437.2800293
126,441.8120728,441.8120728,435.4473877,437.2800293,10109253,57.20930467,58.78340816,431.3251274,28.79390717,431.6583252
127,439.9546814,440.895752,430.6181641,431.6583252,9443217,56.85840979,60.46956153,431.3695538,10.12067348,426.3833008
128,433.3918762,433.3918762,425.5412903,426.3833008,6311391,53.34533136,51.99655069,430.7047201,10.72544754,414.7436523
129,423.4857788,423.4857788,412.7872009,414.7436523,14444657,50.72713627,49.50761828,428.5765777,18.2870239,410.0877686
130,416.0562134,419.6471558,407.7103271,410.0877686,9873070,48.29481419,46.91582155,426.1114031,19.91685927,411.5241699
131,415.0655823,415.0655823,406.8187561,411.5241699,6572689,44.01983497,46.7348992,424.1664387,57.05726743,414.7188721
132,409.8896484,415.5113525,405.407135,414.7188721,7647358,39.17724317,46.47344132,422.9067632,92.15693474,408.6513977
133,409.4934082,414.1740417,407.6855469,408.6513977,6500398,41.62319892,40.15645306,421.0060478,14.88559097,402.3610229
134,410.1125488,411.9204102,401.2218323,402.3610229,6339814,42.76992986,34.8717265,418.5200445,10.64805686,392.2815552
135,395.9963379,395.9963379,385.8425903,392.2815552,12101830,39.56044266,32.27019726,415.0215792,63.41466308,386.6598511
136,384.7033997,394.460907,379.8989258,386.6598511,10264988,37.58544733,26.82244999,411.2400155,46.42860889,379.0569153
137,372.9646606,385.8425903,372.9646606,379.0569153,15067521,35.52410369,20.65415956,406.9489354,47.3077178,382.7469482
138,388.987793,391.2909546,378.9083252,382.7469482,8189989,35.49865981,25.97011517,403.7220038,31.00006282,382.4745178
139,380.5675964,388.7896729,378.9083252,382.4745178,5025802,34.03213158,20.66181597,400.8890057,36.09014452,376.8775635
140,387.823822,387.823822,375.4411926,376.8775635,7948167,30.74621569,12.46797258,397.6874801,11.59988567,376.0108032
141,376.4317932,382.5240479,373.8066711,376.0108032,5208919,32.29360471,13.018518,394.7972565,25.28434992,373.9552917
142,376.6794434,383.564209,371.9740601,373.9552917,6251404,33.43287385,13.11351158,392.0183278,17.09410101,367.1200562
143,375.2926025,376.4317932,365.0397949,367.1200562,7904048,35.29076844,14.01930951,388.6985583,18.26072335,362.8356934
144,362.0927124,366.0303955,357.2634888,362.8356934,9414586,35.44307612,14.22964662,385.2501763,63.55952621,374.9458923
145,362.0679626,376.3575134,359.3933105,374.9458923,7172968,55.62000219,20.25180086,383.8762718,91.67882204,379.0321655
146,376.6051636,382.3754578,370.2404785,379.0321655,8093221,56.7491323,20.07662819,383.2303909,72.44912982,377.0757141
147,378.4130249,381.137207,374.450592,377.0757141,5993864,58.62482099,25.43939908,382.4097674,39.25935626,373.2123108
148,377.2243042,380.8895569,371.6025696,373.2123108,9790367,59.79151195,24.81211752,381.1834398,17.33329892,356.3224182
149,371.9740601,374.5001221,352.6571655,356.3224182,9000086,56.62906512,25.6630227,377.8686369,16.7800203,373.9800415
150,362.1174927,376.3822632,360.7554016,373.9800415,8453235,65.14266144,33.54068577,377.3501575,84.62761045,387.6257019
151,378.9083252,394.411377,378.4130249,387.6257019,15791175,68.37327625,47.47842665,378.7202301,57.58516192,398.9434204
152,394.6094971,403.0296936,391.0185242,398.9434204,15730802,71.29753031,51.02810155,381.4166555,65.97939134,390.721344
153,393.5198364,395.7486877,387.7990417,390.721344,9221342,67.67452781,49.22695575,382.6572806,36.76015437,406.8930664
154,387.9228821,408.8742676,384.6043396,406.8930664,14460392,68.97494877,58.00004244,385.8887187,91.83680415,412.836731
155,408.1313171,417.7897644,407.9827271,412.836731,14508712,64.72568303,64.71375781,389.481787,49.49510992,422.2227478
156,412.836731,425.4670105,403.4259338,422.2227478,16283679,61.69851564,71.36849652,393.8472485,85.28083563,408.9981079
157,422.0741577,425.2441101,407.9827271,408.9981079,13643841,58.30536009,68.20826461,395.8673631,5.882384256,399.3644104
158,401.3704224,407.3635864,393.8912964,399.3644104,8574435,55.7389433,68.18275405,396.333636,40.6249702,401.3208923
159,402.7820435,408.5028076,394.6342468,401.3208923,11722300,52.7800393,69.20705734,396.9986035,48.21441472,408.8247375
160,403.1287537,410.9793396,398.8195801,408.8247375,9478757,53.81915426,69.58779171,398.5754214,82.28088021,414.2235718
161,412.5890808,415.3627625,402.9553833,414.2235718,9417851,48.81526857,70.3268072,400.6618415,90.81844091,408.9485779
162,421.0092468,421.0092468,406.6454163,408.9485779,12373176,48.14417872,76.39381126,401.7667396,16.03445262,406.9178162
163,408.6266174,410.6821289,403.9707642,406.9178162,5905393,56.2901319,77.36283895,402.4535499,43.91136765,421.9007874
164,407.6360168,422.9656982,404.3174744,421.9007874,8509100,55.53783351,77.50194286,405.0465149,94.28947568,414.8674622
165,421.4550171,421.4550171,412.2423401,414.8674622,7859442,54.54206423,71.41814207,406.3559745,28.49467099,389.4830933
166,408.1065674,410.0630188,386.3378906,389.4830933,12598043,46.42053981,62.93239926,404.106257,13.2568419,381.6820374
167,383.3165283,392.5787354,378.4625549,381.6820374,17773748,46.56890796,59.87149301,401.116361,22.80703634,376.035553
168,380.9886169,381.7315674,370.2652588,376.035553,12553781,44.202104,51.96820006,397.7722533,50.32390356,394.8571472
169,383.3660583,396.5907288,382.3754578,394.8571472,10174668,50.44656843,50.43952923,397.3835725,87.80479431,394.8571472
170,396.1201782,399.3644104,390.8451843,394.8571472,11553462,46.04569636,48.62717891,397.0467158,47.09304273,400.0578613
171,391.5386047,402.5591431,388.5420227,400.0578613,14542631,46.1685466,57.98983078,397.4482019,82.15552568,400.3797913
172,397.9775696,407.5864868,392.5292053,400.3797913,16126735,43.32101628,65.32974965,397.8390804,52.13813782,390.3994141
173,391.8853149,396.194458,388.3686523,390.3994141,9741995,45.26722163,58.79936741,396.8471249,25.94955564,382.1773376
174,388.3191223,391.6871948,379.0321655,382.1773376,12115244,45.51985239,52.03910435,394.8911533,24.85314012,379.8989258
175,382.6478882,385.29776,377.298584,379.8989258,9569045,49.00897884,46.15214756,392.8921896,32.50761926,397.6803894
176,389.6564331,400.2064514,388.7648926,397.6803894,9188936,52.687497,44.88484346,393.5306163,77.92204618,410.7316589
177,398.3490601,411.5489197,398.3242798,410.7316589,6851602,51.39695017,49.05974176,395.8240886,93.82016659,409.6172485
178,413.5796814,416.7496338,407.3883667,409.6172485,7253126,52.165778,48.60010084,397.6631766,23.80961627,420.835907
179,410.8059692,421.9503174,409.146698,420.835907,7970087,52.35306432,53.90875319,400.752874,91.29613042,419.4738159
180,421.0092468,424.9716797,417.096344,419.4738159,8470239,64.58685115,61.03251126,403.2489996,30.18883169,429.3799133
181,417.046814,430.7667542,416.7991638,429.3799133,8247514,66.67388745,70.67530183,406.7331214,90.07101059,412.985321
182,429.4294434,430.3457642,411.67276,412.985321,10177179,59.25380993,71.24975997,407.566748,7.02919066,406.1005859
183,408.6266174,409.3200684,401.8657227,406.1005859,8445230,55.42025774,64.89080031,407.3712598,56.81066513,417.5421143
184,408.8742676,418.5327148,408.1808472,417.5421143,5479183,59.84946637,63.40386701,408.7273737,90.43070674,415.4122925
185,413.5053711,416.5019836,407.1407166,415.4122925,4601954,63.72360177,56.7977651,409.6186962,88.35957646,413.9511414
186,416.0562134,420.6130066,411.6479797,413.9511414,4773170,69.60724988,52.57703158,410.1963555,25.69051683,419.2756958
187,420.0186462,422.9904785,417.8145447,419.2756958,4191142,69.69297365,59.07731174,411.4069342,28.22971046,433.8624268
188,423.4857788,436.3389282,417.1210938,433.8624268,10492617,72.48438548,69.62380557,414.4009999,87.11352348,445.7745056
189,445.6259155,447.7557373,437.8991394,445.7745056,11320061,70.87558874,78.66732643,418.584134,79.89943624,434.6549072
190,444.783905,445.4277954,432.1783752,434.6549072,7324945,65.67948386,71.26072797,420.7269038,18.6916247,426.259491
191,431.1629944,435.1254578,424.7735596,426.259491,7561443,63.72940496,64.33977717,421.4645821,14.35419321,431.8069153
192,423.4857788,436.3389282,423.4857788,431.8069153,6346140,59.42760973,64.13989694,422.8435598,64.7400558,438.7907104
193,429.8009033,440.4995117,427.4482117,438.7907104,7403512,57.91311781,64.05854315,424.9698466,86.90704107,435.8436279
194,448.2510376,448.2510376,432.2279053,435.8436279,8423005,57.1151684,64.16615446,426.4196841,22.565642,437.7010193
195,435.3731079,438.3449402,430.1723938,437.7010193,4670471,53.8888797,58.24184484,427.9238621,92.12092757,428.4140625
196,440.8462219,442.1340027,426.5318909,428.4140625,5383171,57.72377323,60.96162729,427.9892222,12.06356958,438.51828
197,425.4670105,440.2270813,421.0587769,438.51828,10032713,58.98245479,69.92257596,429.3930965,91.08527899,434.2338867
198,441.5148926,443.7932739,432.4012756,434.2338867,7382265,58.69901285,70.58546858,430.0385352,16.08682722,426.680481
199,431.4106445,434.8778076,424.1049194,426.680481,4567898,55.55826852,70.49262146,429.5907947,23.90780896,420.0681763
200,425.5165405,425.5165405,414.7436523,420.0681763,6144064,52.8714335,65.00975358,428.3211122,49.42522347,401.1723022
201,418.5574951,420.3405762,399.3396606,401.1723022,11181100,49.59653141,57.34785918,424.7012709,8.726484329,400.2559814
202,396.3926086,402.1629028,389.8050232,400.2559814,10010082,48.34642416,48.2378384,421.441899,84.56918597,389.4830933
203,396.243988,396.243988,387.0808716,389.4830933,8175772,43.11622391,38.88613518,417.1807249,26.21620893,393.8665466
204,390.349884,398.4481201,389.6069031,393.8665466,8847784,42.72975512,46.46024233,414.0721678,48.17937911,383.0688782
205,391.2414246,391.2414246,374.351532,383.0688782,10942285,41.90224648,45.49282597,409.9383958,51.61280036,382.9450684
206,383.8613892,385.34729,373.0389709,382.9450684,12856149,44.68689826,37.70309032,406.3392855,80.48294187,373.3609009
207,381.2362671,382.0039978,371.9740601,373.3609009,7469589,42.29289561,31.21359397,401.9421675,13.82701397,388.2200623
208,378.9083252,389.2106628,377.6948242,388.2200623,5091951,49.73946735,28.59207883,400.1125535,91.39792919,378.9083252
209,387.3285217,387.3285217,376.0108032,378.9083252,9697943,54.97217484,27.58691595,397.2853231,25.60164332,385.4711304
210,374.7973022,387.9724121,373.0141907,385.4711304,9224913,53.238374,34.18972618,395.7100974,83.27821493,395.7486877
211,395.7486877,401.5685425,393.8665466,395.7486877,9519320,53.35823755,33.40926808,395.7152428,24.43705648,402.2124329
212,394.7580872,403.673584,389.5821533,402.2124329,9044689,50.66685204,33.93367254,396.5815348,89.63092566,399.5873108
213,400.3797913,402.2867126,395.4267578,399.5873108,6381591,52.37451037,38.74409121,396.9823049,60.64985991,401.0979919
214,399.7111511,405.9024353,397.8289795,401.0979919,7094921,48.24080018,44.34064214,397.5310632,40.49086869,385.7683105
215,397.2346191,400.0578613,382.4249878,385.7683105,8969618,49.69620873,45.31729195,395.9626962,18.96073669,374.302002
216,381.3353271,381.3353271,372.8160706,374.302002,10185392,45.62416435,45.45635216,393.0746036,17.4420312,360.3343811
217,376.7042236,377.4224243,358.6008301,360.3343811,10290697,44.51952048,44.92631625,388.7092406,9.210436791,367.664917
218,358.5513,369.4975281,357.1148987,367.664917,10556057,46.12394634,37.4447991,385.9033308,85.20014882,367.4667969
219,365.5350952,373.4104309,363.2566833,367.4667969,10709978,50.02637338,45.75773907,383.4451263,41.46364331,371.5530396
220,362.5137329,373.7076111,358.3531799,371.5530396,13347611,44.98473227,45.73968145,381.8595147,85.96775532,357.5359192
221,370.9834595,418.3345947,354.663147,357.5359192,11767926,43.29486518,53.09340577,378.6163686,4.511868954,364.1977539
222,356.2233582,366.4761658,354.2173767,364.1977539,9517602,39.06178741,47.77603329,376.6938867,81.41405582,353.3753662
223,367.3677063,367.3677063,351.2702942,353.3753662,11206353,38.53170441,47.48926112,373.5847506,13.07708323,370.4881287
224,360.086731,373.3361511,357.9569397,370.4881287,9213323,43.85286121,47.34577151,373.1718677,81.48134947,373.7323914
225,367.1943665,376.5803833,363.0585632,373.7323914,9032250,40.41406233,46.90770439,373.2466042,78.9378047,369.6956482
226,376.4317932,381.2610168,367.714447,369.6956482,7088712,42.36374403,45.89635054,372.7731434,14.62511271,376.9270935
227,370.0176086,378.8092651,369.2746582,376.9270935,4797991,40.31744964,45.08241152,373.3270034,80.25957942,372.9894409
228,379.4036255,380.7409668,369.1755981,372.9894409,6206898,45.21546722,39.76982023,373.2819951,32.97640383,366.0551758
229,375.2926025,375.6888428,364.2225342,366.0551758,5711769,48.2217528,40.92443557,372.3184192,15.98283798,352.6076355
230,363.3805237,366.0303955,350.2796936,352.6076355,11002360,47.4768187,40.84838618,369.6903147,14.77992535,343.2215881
231,353.1524658,356.8920288,341.2651367,343.2215881,13450964,49.23569092,40.08767427,366.1611511,12.51977235,349.9577637
232,345.12854,351.5427246,340.3488464,349.9577637,8679938,48.90829217,47.07402836,364.0006995,85.84082127,358.92276
233,352.7809753,360.0372009,351.8399048,358.92276,9455771,46.33678819,46.44099147,363.3236409,86.40477657,354.712677
234,360.2848511,362.0431824,353.3258362,354.712677,8557084,49.92883096,48.33655095,362.1755124,15.90897888,346.4658508
